entity_key,class_name,display_name,package,module,extends,abstract,entity,schema,table,photo_adapter_required,existing_actions,custom_action_candidates,eligibility,eligibility_reason,source_path
ais.database.model.Jurusan,Jurusan,Jurusan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jurusan,True,ais\action\master\JurusanAction.java,onEvent|onAkreditasi|onKonsentrasi|onCapaianPembelajaranLulusan|onJenisCapaianPembelajaranLulusan|onInfo,REVIEW_REQUIRED,membutuhkan adapter foto; mempunyai aksi khusus existing,ais\database\model\Jurusan.java
ais.database.model.JurusanSekolahMahasiswaBaru,JurusanSekolahMahasiswaBaru,Jurusan Sekolah Mahasiswa Baru,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,jurusan_sekolah_mahasiswa_baru,False,ais\action\master\pmb\JurusanSekolahMahasiswaBaruAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\JurusanSekolahMahasiswaBaru.java
ais.database.model.KalenderAkademik,KalenderAkademik,Kalender Akademik,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kalender_akademik,False,ais\action\master\KalenderAkademikAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KalenderAkademik.java
ais.database.model.KamusTerjemah,KamusTerjemah,Kamus Terjemah,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kamus_terjemah,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KamusTerjemah.java
ais.database.model.Karyawan,Karyawan,Karyawan,ais.database.model,root,ais.database.model.GeneralValueObject,True,False,,,False,,,EXCLUDED_ABSTRACT,Class abstract,ais\database\model\Karyawan.java
ais.database.model.KategoriBankSoal,KategoriBankSoal,Kategori Bank Soal,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kategori_bank_soal,False,ais\action\master\KategoriBankSoalAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KategoriBankSoal.java
ais.database.model.KategoriPenghargaan,KategoriPenghargaan,Kategori Penghargaan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kategori_penghargaan,False,ais\action\master\KategoriPenghargaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KategoriPenghargaan.java
ais.database.model.KategoriPengumuman,KategoriPengumuman,Kategori Pengumuman,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kategori_pengumuman,False,ais\action\master\KategoriPengumumanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KategoriPengumuman.java
ais.database.model.KategoriPrestasiDosen,KategoriPrestasiDosen,Kategori Prestasi Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kategori_prestasi_dosen,False,ais\action\master\KategoriPrestasiDosenAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KategoriPrestasiDosen.java
ais.database.model.KategoriPrestasiMahasiswa,KategoriPrestasiMahasiswa,Kategori Prestasi Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kategori_prestasi_mahasiswa,False,ais\action\master\KategoriPrestasiMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KategoriPrestasiMahasiswa.java
ais.database.model.KategoriPrestasiPegawai,KategoriPrestasiPegawai,Kategori Prestasi Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kategori_prestasi_pegawai,False,ais\action\master\KategoriPrestasiPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KategoriPrestasiPegawai.java
ais.database.model.KeadaanKeluargaPengajuanBeasiswa,KeadaanKeluargaPengajuanBeasiswa,Keadaan Keluarga Pengajuan Beasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,keadaan_keluarga_pengajuan_beasiswa,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KeadaanKeluargaPengajuanBeasiswa.java
ais.database.model.KebutuhanKhusus,KebutuhanKhusus,Kebutuhan Khusus,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kebutuhan_khusus,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KebutuhanKhusus.java
ais.database.model.Kegiatan,Kegiatan,Kegiatan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kegiatan,False,ais\action\master\KegiatanAction.java,onCicilan|onSejarah|onTunggakan|onPerbandinganPembayaran|onBelumBayar|onSudahBayar|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Kegiatan.java
ais.database.model.KegiatanKedosenan,KegiatanKedosenan,Kegiatan Kedosenan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kegiatan_kedosenan,False,ais\action\master\KegiatanKedosenanAction.java,onDasbor|onKelompokKegiatanKedosenan|onRekapBerdasarJabatan|onForm|onRekapBerdasarSkala|onRekapBerdasarKelompok|onRekapBerdasarDetailKelompok|onUploadData|onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KegiatanKedosenan.java
ais.database.model.KegiatanKedosenanPunyaDosen,KegiatanKedosenanPunyaDosen,Kegiatan Kedosenan Punya Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kegiatan_kedosenan_punya_dosen,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KegiatanKedosenanPunyaDosen.java
ais.database.model.KegiatanKemahasiswaan,KegiatanKemahasiswaan,Kegiatan Kemahasiswaan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kegiatan_kemahasiswaan,False,ais\action\master\KegiatanKemahasiswaanAction.java,onKelompokKegiatanKemahasiswaan|onForm|onRekapBerdasarJabatan|onRekapBerdasarSkala|onRekapBerdasarKelompok|onRekapBerdasarDetailKelompok|onUploadData|onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KegiatanKemahasiswaan.java
ais.database.model.KegiatanKemahasiswaanPunyaMahasiswa,KegiatanKemahasiswaanPunyaMahasiswa,Kegiatan Kemahasiswaan Punya Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kegiatan_kemahasiswaan_punya_mahasiswa,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KegiatanKemahasiswaanPunyaMahasiswa.java
ais.database.model.KegiatanTemporary,KegiatanTemporary,Kegiatan Temporary,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kegiatan_temporary,False,ais\action\master\KegiatanTemporaryAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Temporary; mempunyai aksi khusus existing,ais\database\model\KegiatanTemporary.java
ais.database.model.KehadiranDosenBulanan,KehadiranDosenBulanan,Kehadiran Dosen Bulanan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kehadiran_dosen_bulanan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KehadiranDosenBulanan.java
ais.database.model.KehadiranPegawaiBulanan,KehadiranPegawaiBulanan,Kehadiran Pegawai Bulanan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kehadiran_pegawai_bulanan,False,ais\action\master\KehadiranPegawaiBulananAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KehadiranPegawaiBulanan.java
ais.database.model.Kelas,Kelas,Kelas,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelas,False,ais\action\master\KelasAction.java,onTampilKelas|onEvent|onUploadData,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Kelas.java
ais.database.model.KelasPertemuan,KelasPertemuan,Kelas Pertemuan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelas_pertemuan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KelasPertemuan.java
ais.database.model.KelasPmb,KelasPmb,Kelas Pmb,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelas_pmb,False,ais\action\master\KelasPmbAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelasPmb.java
ais.database.model.KelasPunyaMahasiswaTemporary,KelasPunyaMahasiswaTemporary,Kelas Punya Mahasiswa Temporary,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelas_punya_mahasiswa,False,,,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Temporary,ais\database\model\KelasPunyaMahasiswaTemporary.java
ais.database.model.KelompokCalonMahasiswa,KelompokCalonMahasiswa,Kelompok Calon Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_calon_mahasiswa,False,ais\action\master\KelompokCalonMahasiswaAction.java,onManajemenStatusAwalMahasiswa|onManajemenAfiliasi|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokCalonMahasiswa.java
ais.database.model.KelompokJenisSeleksi,KelompokJenisSeleksi,Kelompok Jenis Seleksi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_jenis_seleksi,False,ais\action\master\KelompokJenisSeleksiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokJenisSeleksi.java
ais.database.model.KelompokKegiatanKedosenan,KelompokKegiatanKedosenan,Kelompok Kegiatan Kedosenan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_kegiatan_kedosenan,False,ais\action\master\KelompokKegiatanKedosenanAction.java,onKelompokAspek|onJabatanKegiatanKedosenan|onSkalaKegiatanKedosenan|onNilaiKegiatanKedosenan|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokKegiatanKedosenan.java
ais.database.model.KelompokKegiatanKemahasiswaan,KelompokKegiatanKemahasiswaan,Kelompok Kegiatan Kemahasiswaan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_kegiatan_kemahasiswaan,False,ais\action\master\KelompokKegiatanKemahasiswaanAction.java,onKelompokAspek|onJabatanKegiatanKemahasiswaan|onSkalaKegiatanKemahasiswaan|onNilaiKegiatanKemahasiswaan|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokKegiatanKemahasiswaan.java
ais.database.model.KelompokMahasiswa,KelompokMahasiswa,Kelompok Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_mahasiswa,False,ais\action\master\KelompokMahasiswaAction.java,onManajemenStatusAwalMahasiswa|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokMahasiswa.java
ais.database.model.KelompokMatakuliah,KelompokMatakuliah,Kelompok Matakuliah,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_matakuliah,False,ais\action\master\KelompokMatakuliahAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokMatakuliah.java
ais.database.model.KelompokMatakuliahPunyaMatakuliah,KelompokMatakuliahPunyaMatakuliah,Kelompok Matakuliah Punya Matakuliah,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_matakuliah_punya_matakuliah,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KelompokMatakuliahPunyaMatakuliah.java
ais.database.model.KelompokParameterTambahanAlumni,KelompokParameterTambahanAlumni,Kelompok Parameter Tambahan Alumni,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_alumni,False,ais\action\master\KelompokParameterTambahanAlumniAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanAlumni.java
ais.database.model.KelompokParameterTambahanCalonMahasiswa,KelompokParameterTambahanCalonMahasiswa,Kelompok Parameter Tambahan Calon Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_calon_mahasiswa,False,ais\action\master\KelompokParameterTambahanCalonMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanCalonMahasiswa.java
ais.database.model.KelompokParameterTambahanCatatanAdministrasi,KelompokParameterTambahanCatatanAdministrasi,Kelompok Parameter Tambahan Catatan Administrasi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_catatan_administrasi,False,ais\action\master\KelompokParameterTambahanCatatanAdministrasiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanCatatanAdministrasi.java
ais.database.model.KelompokParameterTambahanCatatanMahasiswa,KelompokParameterTambahanCatatanMahasiswa,Kelompok Parameter Tambahan Catatan Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_catatan_mahasiswa,False,ais\action\master\KelompokParameterTambahanCatatanMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanCatatanMahasiswa.java
ais.database.model.KelompokParameterTambahanCatatanPegawai,KelompokParameterTambahanCatatanPegawai,Kelompok Parameter Tambahan Catatan Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_catatan_pegawai,False,ais\action\master\KelompokParameterTambahanCatatanPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanCatatanPegawai.java
ais.database.model.KelompokParameterTambahanMahasiswa,KelompokParameterTambahanMahasiswa,Kelompok Parameter Tambahan Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_mahasiswa,False,ais\action\master\KelompokParameterTambahanMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanMahasiswa.java
ais.database.model.KelompokParameterTambahanPengaduan,KelompokParameterTambahanPengaduan,Kelompok Parameter Tambahan Pengaduan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_pengaduan,False,ais\action\master\KelompokParameterTambahanPengaduanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanPengaduan.java
ais.database.model.KelompokParameterTambahanPengajuan,KelompokParameterTambahanPengajuan,Kelompok Parameter Tambahan Pengajuan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_pengajuan,False,ais\action\master\KelompokParameterTambahanPengajuanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanPengajuan.java
ais.database.model.KelompokParameterTambahanPengajuanPegawai,KelompokParameterTambahanPengajuanPegawai,Kelompok Parameter Tambahan Pengajuan Pegawai,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,payroll,kelompok_parameter_tambahan_pengajuan_pegawai,False,ais\action\master\KelompokParameterTambahanPengajuanPegawaiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanPengajuanPegawai.java
ais.database.model.KelompokParameterTambahanPertemuan,KelompokParameterTambahanPertemuan,Kelompok Parameter Tambahan Pertemuan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_pertemuan,False,ais\action\master\KelompokParameterTambahanPertemuanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokParameterTambahanPertemuan.java
ais.database.model.KelompokStatusKeluarMahasiswa,KelompokStatusKeluarMahasiswa,Kelompok Status Keluar Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_status_keluar_mahasiswa,False,ais\action\master\KelompokStatusKeluarMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokStatusKeluarMahasiswa.java
ais.database.model.KelompokStatusMahasiswa,KelompokStatusMahasiswa,Kelompok Status Mahasiswa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kelompok_status_mahasiswa,False,ais\action\master\KelompokStatusMahasiswaAction.java,onManajemenStatusMahasiswa|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KelompokStatusMahasiswa.java
ais.database.model.KerjasamaAntarInstansi,KerjasamaAntarInstansi,Kerjasama Antar Instansi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kerjasama_antar_instansi,False,ais\action\master\KerjasamaAntarInstansiAction.java,onJenisKerjasama|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KerjasamaAntarInstansi.java
ais.database.model.KewajibanBebanDosen,KewajibanBebanDosen,Kewajiban Beban Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kewajiban_beban_dosen,False,ais\action\master\bkd\KewajibanBebanDosenAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KewajibanBebanDosen.java
ais.database.model.Kkn,Kkn,Kkn,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kkn,False,ais\action\master\KknAction.java,onStatistik|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Kkn.java
ais.database.model.Komentar,Komentar,Komentar,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,komentar,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\Komentar.java
ais.database.model.KomentarPerkuliahan,KomentarPerkuliahan,Komentar Perkuliahan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,komentar_perkuliahan,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KomentarPerkuliahan.java
ais.database.model.KomponenPenilaianProposalSkripsi,KomponenPenilaianProposalSkripsi,Komponen Penilaian Proposal Skripsi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,komponen_penilaian_proposal_skripsi,False,ais\action\master\KomponenPenilaianProposalSkripsiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KomponenPenilaianProposalSkripsi.java
ais.database.model.KomponenPenilaianSkripsi,KomponenPenilaianSkripsi,Komponen Penilaian Skripsi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,komponen_penilaian_skripsi,False,ais\action\master\KomponenPenilaianSkripsiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KomponenPenilaianSkripsi.java
ais.database.model.Konfigurasi,Konfigurasi,Konfigurasi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,konfigurasi,False,ais\action\master\KonfigurasiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Konfigurasi.java
ais.database.model.KonfigurasiKalenderAkademik,KonfigurasiKalenderAkademik,Konfigurasi Kalender Akademik,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,konfigurasi_kalender_akademik,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KonfigurasiKalenderAkademik.java
ais.database.model.KonfigurasiPoinKegiatan,KonfigurasiPoinKegiatan,Konfigurasi Poin Kegiatan,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,konfigurasi_poin_kegiatan,False,ais\action\master\koperasi\KonfigurasiPoinKegiatanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KonfigurasiPoinKegiatan.java
ais.database.model.Konsentrasi,Konsentrasi,Konsentrasi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,konsentrasi,False,ais\action\master\KonsentrasiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Konsentrasi.java
ais.database.model.Konstanta,Konstanta,Konstanta,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,konstanta,False,ais\action\master\KonstantaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Konstanta.java
ais.database.model.Konversi,Konversi,Konversi,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,konversi_temp,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\Konversi.java
ais.database.model.Kota,Kota,Kota,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kota,False,ais\action\master\KotaAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Kota.java
ais.database.model.KrsMahasiswa,KrsMahasiswa,Krs Mahasiswa,ais.database.model,root,ais.database.model.VOPembelajaran,False,True,public,krs_mahasiswa,False,ais\action\master\KrsMahasiswaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KrsMahasiswa.java
ais.database.model.KunjunganTamu,KunjunganTamu,Kunjungan Tamu,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kunjungan_tamu,False,ais\action\master\KunjunganTamuAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\KunjunganTamu.java
ais.database.model.Kurikulum,Kurikulum,Kurikulum,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kurikulum,False,ais\action\master\KurikulumAction.java,onPilihTabKurikulum|onKurikulum|onRps|onStatistik|onPikobe|onTampilKurikulum|onTampilKurikulumMahasiswa|onTampilRekapKurikulum|onRekapPertemuanPerkuliahan|onEvent|onSaveCopy,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\Kurikulum.java
ais.database.model.KurikulumPunyaMatakuliah,KurikulumPunyaMatakuliah,Kurikulum Punya Matakuliah,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kurikulum_punya_matakuliah,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KurikulumPunyaMatakuliah.java
ais.database.model.KurikulumPunyaMatakuliahDetail,KurikulumPunyaMatakuliahDetail,Kurikulum Punya Matakuliah Detail,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kurikulum_punya_matakuliah_detail,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KurikulumPunyaMatakuliahDetail.java
ais.database.model.KurikulumPunyaMatakuliahPunyaItem,KurikulumPunyaMatakuliahPunyaItem,Kurikulum Punya Matakuliah Punya Item,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,kurikulum_punya_matakuliah_punya_item,False,,,ELIGIBLE_METADATA_FIRST,Kandidat CRUD metadata; tetap default disabled sampai verifikasi Hibernate/menu/scope,ais\database\model\KurikulumPunyaMatakuliahPunyaItem.java
ais.database.model.LabelBahasa,LabelBahasa,Label Bahasa,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,label_bahasa,False,ais\action\master\LabelBahasaAction.java,onEvent|onHapusTakBermakna|onTerjemahkanOtomatis|onTerjemahkanUlangAiSaja|onTerjemahkanUlang,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\LabelBahasa.java
ais.database.model.LembagaPengangkat,LembagaPengangkat,Lembaga Pengangkat,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,lembaga_pengangkat,False,ais\action\master\LembagaPengangkatAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\LembagaPengangkat.java
ais.database.model.LevelOrganisasiDosen,LevelOrganisasiDosen,Level Organisasi Dosen,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,level_organisasi_dosen,False,ais\action\master\LevelOrganisasiDosenAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\LevelOrganisasiDosen.java
ais.database.model.LogHostToHost,LogHostToHost,Log Host To Host,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,log_host_to_host,False,ais\action\master\LogHostToHostAction.java,onEvent|onVa|onFinpay|onIpaymu|onFaspay|onJatelindo|onCimb|onBni|onBsi|onBri|onCicilanGagal|onRekonsiliasi,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log; mempunyai aksi khusus existing,ais\database\model\LogHostToHost.java
ais.database.model.LogLogin,LogLogin,Log Login,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,log_login,False,ais\action\master\LogLoginAction.java,onRevisi|onLogMenuRinci|onMobile|onEvent|onLogNotifikasi|onKesalahanSistem|onPerformaSistem|onCatatanUpload|onPemakaianMemori|onPemakaianFlagCache|onBlacklist|onDspace|onKunjunganPenggunaAndroid|onStatistikKunjunganPengguna|onLogAktifitasPengguna|onLogMenuPengguna|onRekapKunjunganPengguna|onCetakLaporanKunjungan|onEksporExcelKunjungan|onProsesEksporXlsxKunjungan,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log; mempunyai aksi khusus existing,ais\database\model\LogLogin.java
ais.database.model.LogMobile,LogMobile,Log Mobile,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,log_mobile,False,ais\action\master\LogMobileAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log; mempunyai aksi khusus existing,ais\database\model\LogMobile.java
ais.database.model.LogPembayaran,LogPembayaran,Log Pembayaran,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,log_pembayaran,False,ais\action\master\LogPembayaranAction.java,onEvent,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log; mempunyai aksi khusus existing,ais\database\model\LogPembayaran.java
ais.database.model.LogUserActifity,LogUserActifity,Log User Actifity,ais.database.model,root,ais.database.model.GeneralValueObject,False,True,public,log_user_actifity,False,,,REVIEW_REQUIRED,nama mengindikasikan data transaksi/log/internal: Log,ais\database\model\LogUserActifity.java
