entity_key,class_name,display_name,package,module,extends,abstract,entity,schema,table,photo_adapter_required,existing_actions,custom_action_candidates,eligibility,eligibility_reason,source_path
ais.database.model.kpi.FormatKpi,FormatKpi,Format Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,format_kpi,False,ais\action\master\kpi\FormatKpiAction.java,onManajemenMasaKpi|onNilaiDefaultKpi|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\FormatKpi.java
ais.database.model.kpi.FormatKpiDetail,FormatKpiDetail,Format Kpi Detail,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,format_kpi_detail,False,ais\action\master\kpi\helper\FormatKpiDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\FormatKpiDetail.java
ais.database.model.kpi.KategoriKpi,KategoriKpi,Kategori Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,kategori_kpi,False,ais\action\master\kpi\KategoriKpiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\KategoriKpi.java
ais.database.model.kpi.Kpi,Kpi,Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,kpi,False,ais\action\master\kpi\KpiAction.java,onManajemenParameter|onKonstanta|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\Kpi.java
ais.database.model.kpi.MasaKpi,MasaKpi,Masa Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,masa_kpi,False,ais\action\master\kpi\MasaKpiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\MasaKpi.java
ais.database.model.kpi.NilaiDefaultKpi,NilaiDefaultKpi,Nilai Default Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,nilai_default_kpi,False,ais\action\master\kpi\NilaiDefaultKpiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\NilaiDefaultKpi.java
ais.database.model.kpi.PengajuanKpi,PengajuanKpi,Pengajuan Kpi,ais.database.model.kpi,kpi,ais.database.model.sop.DataSop,False,True,employ,pengajuan_kpi,False,ais\action\master\kpi\PengajuanKpiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\PengajuanKpi.java
ais.database.model.kpi.SatuanKpi,SatuanKpi,Satuan Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,satuan_kpi,False,ais\action\master\kpi\SatuanKpiAction.java,onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\SatuanKpi.java
ais.database.model.kpi.SkorKpi,SkorKpi,Skor Kpi,ais.database.model.kpi,kpi,ais.database.model.GeneralValueObject,False,True,public,skor_kpi,False,ais\action\master\kpi\SkorKpiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kpi\SkorKpi.java
ais.database.model.kursus.BeritaKursus,BeritaKursus,Berita Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,berita_kursus,False,ais\action\master\kursus\BeritaKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\BeritaKursus.java
ais.database.model.kursus.KategoriProdukKursus,KategoriProdukKursus,Kategori Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,kategori_produk_kursus,False,ais\action\master\kursus\KategoriProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\KategoriProdukKursus.java
ais.database.model.kursus.KomponenDataProdukKursus,KomponenDataProdukKursus,Komponen Data Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.VOPembelajaran,False,True,public,komponen_data_produk_kursus,False,ais\action\master\kursus\KomponenDataProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\KomponenDataProdukKursus.java
ais.database.model.kursus.KomponenProdukKursus,KomponenProdukKursus,Komponen Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,komponen_produk_kursus,False,ais\action\master\kursus\KomponenProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\KomponenProdukKursus.java
ais.database.model.kursus.KuponKursus,KuponKursus,Kupon Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,kupon_kursus,False,ais\action\master\kursus\KuponKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\KuponKursus.java
ais.database.model.kursus.PesertaInginProdukKursus,PesertaInginProdukKursus,Peserta Ingin Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,peserta_ingin_produk_kursus,False,ais\action\master\kursus\PesertaInginProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\PesertaInginProdukKursus.java
ais.database.model.kursus.PesertaKursus,PesertaKursus,Peserta Kursus,ais.database.model.kursus,kursus,ais.database.model.VOMahasiswa,False,True,public,peserta_kursus,False,ais\action\master\kursus\PesertaKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\PesertaKursus.java
ais.database.model.kursus.PesertaPunyaProdukKursus,PesertaPunyaProdukKursus,Peserta Punya Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,peserta_punya_produk_kursus,False,ais\action\master\kursus\PesertaPunyaProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\PesertaPunyaProdukKursus.java
ais.database.model.kursus.ProdukKursus,ProdukKursus,Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,produk_kursus,False,ais\action\master\kursus\ProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\ProdukKursus.java
ais.database.model.kursus.ProdukPeserta,ProdukPeserta,Produk Peserta,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,produk_peserta,False,ais\action\master\kursus\ProdukPesertaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\ProdukPeserta.java
ais.database.model.kursus.SertifikatKursus,SertifikatKursus,Sertifikat Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,sertifikat_kursus,False,ais\action\master\kursus\SertifikatKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\SertifikatKursus.java
ais.database.model.kursus.TingkatKelasProdukKursus,TingkatKelasProdukKursus,Tingkat Kelas Produk Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,tingkat_kelas_produk_kursus,False,ais\action\master\kursus\TingkatKelasProdukKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\TingkatKelasProdukKursus.java
ais.database.model.kursus.UlasanKursus,UlasanKursus,Ulasan Kursus,ais.database.model.kursus,kursus,ais.database.model.GeneralValueObject,False,True,public,ulasan_kursus,False,ais\action\master\kursus\UlasanKursusAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\kursus\UlasanKursus.java
ais.database.model.library.Anggota,Anggota,Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,anggota,False,ais\action\master\library\AnggotaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Anggota.java
ais.database.model.library.AnggotaYangDiblokir,AnggotaYangDiblokir,Anggota Yang Diblokir,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,anggota_yang_diblokir,False,ais\action\master\library\AnggotaYangDiblokirAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\AnggotaYangDiblokir.java
ais.database.model.library.BatasWaktuPeminjamanItem,BatasWaktuPeminjamanItem,Batas Waktu Peminjaman Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,batas_waktu_peminjaman_item,False,ais\action\master\library\BatasWaktuPeminjamanItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\BatasWaktuPeminjamanItem.java
ais.database.model.library.BiayaPendaftaranAnggota,BiayaPendaftaranAnggota,Biaya Pendaftaran Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,biaya_pendaftaran_anggota,False,ais\action\master\library\BiayaPendaftaranAnggotaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\BiayaPendaftaranAnggota.java
ais.database.model.library.DataDdcItem,DataDdcItem,Data Ddc Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,data_ddc_item,False,ais\action\master\library\DataDdcItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DataDdcItem.java
ais.database.model.library.DataDdcItemDetail,DataDdcItemDetail,Data Ddc Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,data_ddc_item_detail,False,ais\action\master\library\helper\DataDdcItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DataDdcItemDetail.java
ais.database.model.library.DataUdcItem,DataUdcItem,Data Udc Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,data_udc_item,False,ais\action\master\library\DataUdcItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DataUdcItem.java
ais.database.model.library.DataUdcItemDetail,DataUdcItemDetail,Data Udc Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,data_udc_item_detail,False,ais\action\master\library\helper\DataUdcItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DataUdcItemDetail.java
ais.database.model.library.DdcItem,DdcItem,Ddc Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,ddc_item,False,ais\action\master\library\DdcItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DdcItem.java
ais.database.model.library.DendaKeterlambatanItem,DendaKeterlambatanItem,Denda Keterlambatan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,denda_keterlambatan_item,False,ais\action\master\library\DendaKeterlambatanItemAction.java,onEvent|onHariLibur|onKonfigurasi,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DendaKeterlambatanItem.java
ais.database.model.library.DomainPenelitian,DomainPenelitian,Domain Penelitian,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,domain_penelitian,False,ais\action\master\library\DomainPenelitianAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\DomainPenelitian.java
ais.database.model.library.HariLiburPerpustakaan,HariLiburPerpustakaan,Hari Libur Perpustakaan,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,hari_libur_perpustakaan,False,ais\action\master\library\HariLiburPerpustakaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\HariLiburPerpustakaan.java
ais.database.model.library.InformasiPerpustakaan,InformasiPerpustakaan,Informasi Perpustakaan,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,informasi_perpustakaan,False,ais\action\master\library\InformasiPerpustakaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\InformasiPerpustakaan.java
ais.database.model.library.Item,Item,Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,item,True,ais\action\master\library\ItemAction.java,onEvent|onProgress|onAddGoogle|onAddExternal,REVIEW_REQUIRED,membutuhkan adapter foto; mempunyai aksi khusus existing,ais\database\model\library\Item.java
ais.database.model.library.JenisAnggota,JenisAnggota,Jenis Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,jenis_anggota,False,ais\action\master\library\JenisAnggotaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\JenisAnggota.java
ais.database.model.library.JenisIdentitasAnggota,JenisIdentitasAnggota,Jenis Identitas Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,jenis_identitas_anggota,False,ais\action\master\library\JenisIdentitasAnggotaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\JenisIdentitasAnggota.java
ais.database.model.library.JenisInformasiPerpustakaan,JenisInformasiPerpustakaan,Jenis Informasi Perpustakaan,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,jenis_informasi_perpustakaan,False,ais\action\master\library\JenisInformasiPerpustakaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\JenisInformasiPerpustakaan.java
ais.database.model.library.JenisItem,JenisItem,Jenis Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,jenis_item,False,ais\action\master\library\JenisItemAction.java|ais\action\master\sirs\JenisItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\JenisItem.java
ais.database.model.library.KategoriItem,KategoriItem,Kategori Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,kategori_item,False,ais\action\master\library\KategoriItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KategoriItem.java
ais.database.model.library.KembaliPengadaanItem,KembaliPengadaanItem,Kembali Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,kembali_pengadaan_item,False,ais\action\master\library\KembaliPengadaanItemAction.java,onEvent|onCetakPengembalianPerAnggota|onKodeAnggota,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KembaliPengadaanItem.java
ais.database.model.library.KembaliPengadaanItemDetail,KembaliPengadaanItemDetail,Kembali Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,kembali_pengadaan_item_detail,False,ais\action\master\library\helper\KembaliPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KembaliPengadaanItemDetail.java
ais.database.model.library.KodeTransaksi,KodeTransaksi,Kode Transaksi,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,kode_transaksi,False,ais\action\master\sirs\KodeTransaksiAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KodeTransaksi.java
ais.database.model.library.KoreksiItem,KoreksiItem,Koreksi Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,koreksi_item,False,ais\action\master\library\KoreksiItemAction.java|ais\action\master\sirs\KoreksiItemAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KoreksiItem.java
ais.database.model.library.KoreksiItemDetail,KoreksiItemDetail,Koreksi Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,koreksi_item_detail,False,ais\action\master\library\helper\KoreksiItemDetailAction.java|ais\action\master\sirs\detail\KoreksiItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KoreksiItemDetail.java
ais.database.model.library.KunjunganAnggota,KunjunganAnggota,Kunjungan Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,kunjungan_anggota,False,ais\action\master\library\KunjunganAnggotaAction.java,onEvent|onKodeAnggota,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\KunjunganAnggota.java
ais.database.model.library.LabelItem,LabelItem,Label Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,label_item,False,ais\action\master\library\LabelItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\LabelItem.java
ais.database.model.library.PemesananPengadaanItem,PemesananPengadaanItem,Pemesanan Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,pemesanan_pengadaan_item,False,ais\action\master\library\PemesananPengadaanItemAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PemesananPengadaanItem.java
ais.database.model.library.PemesananPengadaanItemDetail,PemesananPengadaanItemDetail,Pemesanan Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,pemesanan_pengadaan_item_detail,False,ais\action\master\library\helper\PemesananPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PemesananPengadaanItemDetail.java
ais.database.model.library.PeminjamanPengadaanItem,PeminjamanPengadaanItem,Peminjaman Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,peminjaman_pengadaan_item,False,ais\action\master\library\PeminjamanPengadaanItemAction.java,onEvent|onCetakPeminjamanPerAnggota|onSynchronizeDenda|onCetakPeminjamanPerAnggotaBelumDikembalikan|onKodeAnggota,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PeminjamanPengadaanItem.java
ais.database.model.library.PeminjamanPengadaanItemDetail,PeminjamanPengadaanItemDetail,Peminjaman Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,peminjaman_pengadaan_item_detail,False,ais\action\master\library\helper\PeminjamanPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PeminjamanPengadaanItemDetail.java
ais.database.model.library.Penerbit,Penerbit,Penerbit,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,penerbit,False,ais\action\master\library\PenerbitAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Penerbit.java
ais.database.model.library.PenerimaanPengadaanItem,PenerimaanPengadaanItem,Penerimaan Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,penerimaan_pengadaan_item,False,ais\action\master\library\PenerimaanPengadaanItemAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PenerimaanPengadaanItem.java
ais.database.model.library.PenerimaanPengadaanItemDetail,PenerimaanPengadaanItemDetail,Penerimaan Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,penerimaan_pengadaan_item_detail,False,ais\action\master\library\helper\PenerimaanPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PenerimaanPengadaanItemDetail.java
ais.database.model.library.Pengarang,Pengarang,Pengarang,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,pengarang,False,ais\action\master\library\PengarangAction.java,onEvent|onAddExternal,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Pengarang.java
ais.database.model.library.Penyedia,Penyedia,Penyedia,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,penyedia,False,ais\action\maintenance\PenyediaAction.java|ais\action\master\library\PenyediaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Penyedia.java
ais.database.model.library.PermintaanPengadaanItem,PermintaanPengadaanItem,Permintaan Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,permintaan_pengadaan_item,False,ais\action\master\library\PermintaanPengadaanItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PermintaanPengadaanItem.java
ais.database.model.library.PermintaanPengadaanItemDetail,PermintaanPengadaanItemDetail,Permintaan Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,permintaan_pengadaan_item_detail,False,ais\action\master\library\helper\PermintaanPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PermintaanPengadaanItemDetail.java
ais.database.model.library.Perpustakaan,Perpustakaan,Perpustakaan,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,perpustakaan,False,ais\action\master\library\PerpustakaanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Perpustakaan.java
ais.database.model.library.PesananAnggota,PesananAnggota,Pesanan Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,pesanan_anggota,False,ais\action\master\library\PesananAnggotaAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\PesananAnggota.java
ais.database.model.library.Pustakawan,Pustakawan,Pustakawan,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,pustakawan,False,ais\action\master\asset\helper\PustakawanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Pustakawan.java
ais.database.model.library.Rak,Rak,Rak,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,rak,False,ais\action\master\library\RakAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\Rak.java
ais.database.model.library.RakDetail,RakDetail,Rak Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,rak_detail,False,ais\action\master\library\helper\RakDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\RakDetail.java
ais.database.model.library.ReturPengadaanItem,ReturPengadaanItem,Retur Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,retur_pengadaan_item,False,ais\action\master\library\ReturPengadaanItemAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\ReturPengadaanItem.java
ais.database.model.library.ReturPengadaanItemDetail,ReturPengadaanItemDetail,Retur Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,retur_pengadaan_item_detail,False,ais\action\master\library\helper\ReturPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\ReturPengadaanItemDetail.java
ais.database.model.library.SaldoAwal,SaldoAwal,Saldo Awal,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,saldo_awal,False,ais\action\master\library\SaldoAwalAction.java|ais\action\master\sirs\SaldoAwalAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\SaldoAwal.java
ais.database.model.library.SaldoAwalDetail,SaldoAwalDetail,Saldo Awal Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,saldo_awal_detail,False,ais\action\master\library\helper\SaldoAwalDetailAction.java|ais\action\master\sirs\detail\SaldoAwalDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\SaldoAwalDetail.java
ais.database.model.library.SaldoAwalDetailDetail,SaldoAwalDetailDetail,Saldo Awal Detail Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,saldo_awal_detail_detail,False,ais\action\master\library\helper\SaldoAwalDetailDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\SaldoAwalDetailDetail.java
ais.database.model.library.StatusItem,StatusItem,Status Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,status_item,False,ais\action\master\library\StatusItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\StatusItem.java
ais.database.model.library.TerimaPengadaanItem,TerimaPengadaanItem,Terima Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,terima_pengadaan_item,False,ais\action\master\library\TerimaPengadaanItemAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TerimaPengadaanItem.java
ais.database.model.library.TerimaPengadaanItemDetail,TerimaPengadaanItemDetail,Terima Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,terima_pengadaan_item_detail,False,ais\action\master\library\helper\TerimaPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TerimaPengadaanItemDetail.java
ais.database.model.library.TipeAnggota,TipeAnggota,Tipe Anggota,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,tipe_anggota,False,ais\action\master\library\TipeAnggotaAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TipeAnggota.java
ais.database.model.library.TipeItem,TipeItem,Tipe Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,tipe_item,False,ais\action\master\library\TipeItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TipeItem.java
ais.database.model.library.TopikItem,TopikItem,Topik Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,topik_item,False,ais\action\master\library\TopikItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TopikItem.java
ais.database.model.library.TransferPengadaanItem,TransferPengadaanItem,Transfer Pengadaan Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,transfer_pengadaan_item,False,ais\action\master\library\TransferPengadaanItemAction.java,onEvent|onCetak,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TransferPengadaanItem.java
ais.database.model.library.TransferPengadaanItemDetail,TransferPengadaanItemDetail,Transfer Pengadaan Item Detail,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,transfer_pengadaan_item_detail,False,ais\action\master\library\helper\TransferPengadaanItemDetailAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\TransferPengadaanItemDetail.java
ais.database.model.library.UdcItem,UdcItem,Udc Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,udc_item,False,ais\action\master\library\UdcItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\UdcItem.java
ais.database.model.library.VersiDdcItem,VersiDdcItem,Versi Ddc Item,ais.database.model.library,library,ais.database.model.GeneralValueObject,False,True,library,versi_ddc_item,False,ais\action\master\library\VersiDdcItemAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\library\VersiDdcItem.java
ais.database.model.lkp.KegiatanTugasJabatan,KegiatanTugasJabatan,Kegiatan Tugas Jabatan,ais.database.model.lkp,lkp,ais.database.model.GeneralValueObject,False,True,public,kegiatan_tugas_jabatan,False,ais\action\master\lkp\KegiatanTugasJabatanAction.java,onManajemenParameter|onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\lkp\KegiatanTugasJabatan.java
ais.database.model.lkp.KelompokParameterTambahanKegiatan,KelompokParameterTambahanKegiatan,Kelompok Parameter Tambahan Kegiatan,ais.database.model.lkp,lkp,ais.database.model.GeneralValueObject,False,True,public,kelompok_parameter_tambahan_kegiatan,False,ais\action\master\lkp\KelompokParameterTambahanKegiatanAction.java,onEvent,REVIEW_REQUIRED,mempunyai aksi khusus existing,ais\database\model\lkp\KelompokParameterTambahanKegiatan.java
